STOP_ID,DIRECTION_ID,STOP_NAME,STATION_NAME,STATION_DESCRIPTIVE_NAME,MAP_ID,ADA,RED,BLUE,G,BRN,P,PEXP,Y,PNK,O,LOCATION
30066,N,BERWYN (HOWARD-BOUND),BERWYN,BERWYN (RED LINE),40340,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.977984, -87.658668)"
30103,N,DIVERSEY (KIMBALL-LINDEN-BOUND),DIVERSEY,DIVERSEY (BROWN & PURPLE LINES),40530,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"(41.932732, -87.653131)"
30247,N,JEFFERSON PARK (O'HARE-BOUND),JEFFERSON PARK,JEFFERSON PARK (BLUE LINE),41280,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.970634, -87.760892)"
30183,E,HALSTED/63RD (HARLEM-BOUND),HALSTED,HALSTED (GREEN LINE),40940,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.778943, -87.644244)"
30275,N,87TH (HOWARD-BOUND),87TH,87TH (RED LINE),41430,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.735372, -87.624717)"
30210,S,47TH (63RD-BOUND),47TH,47TH (GREEN LINE),41080,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.809209, -87.618826)"
30271,N,CHICAGO (O'HARE-BOUND),CHICAGO,CHICAGO (BLUE LINE),41410,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.896075, -87.655214)"
30284,S,WESTERN (LOOP-BOUND),WESTERN,WESTERN (BROWN LINE),41480,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.966163, -87.688502)"
30077,W,FOREST PARK (TERMINAL ARRIVAL),FOREST PARK,FOREST PARK (BLUE LINE),40390,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.874257, -87.817318)"
30112,S,CALIFORNIA (FOREST PK-BOUND),CALIFORNIA,CALIFORNIA  (BLUE LINE),40570,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.921939, -87.69689)"
30254,S,PAULINA (LOOP-BOUND),PAULINA,PAULINA (BROWN LINE),41310,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.943623, -87.670907)"
30007,N,QUINCY/WELLS (INNER LOOP),QUINCY/WELLS,"QUINCY/WELLS (BROWN, ORANGE, PURPLE & PINK LINES)",40040,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"(41.878723, -87.63374)"
30091,S,MERCHANDISE MART (LOOP-BOUND),MERCHANDISE MART,MERCHANDISE MART (BROWN & PURPLE LINES),40460,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"(41.888969, -87.633924)"
30051,W,STATE/LAKE (OUTER LOOP),STATE/LAKE,"STATE/LAKE (BROWN, GREEN, ORANGE, PINK & PURPLE LINES)",40260,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.88574, -87.627835)"
30094,E,CICERO (63RD-BOUND),CICERO,CICERO (GREEN LINE),40480,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.886519, -87.744698)"
30260,S,MONTROSE (FOREST PK-BOUND),MONTROSE,MONTROSE (BLUE LINE),41330,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.961539, -87.743574)"
30042,E,WESTERN (FOREST PK BRANCH) (O'HARE-BOUND),WESTERN,WESTERN (BLUE LINE - FOREST PARK BRANCH),40220,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.875478, -87.688436)"
30285,N,HARRISON (HOWARD-BOUND),HARRISON,HARRISON (RED LINE),41490,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.874039, -87.627479)"
30127,N,ARMITAGE (KIMBALL-LINDEN-BOUND),ARMITAGE,ARMITAGE (BROWN & PURPLE LINES),40660,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"(41.918217, -87.652644)"
30227,N,JARVIS (HOWARD-BOUND),JARVIS,JARVIS (RED LINE),41190,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(42.015876, -87.669092)"
30017,S,SHERIDAN (95TH-BOUND),SHERIDAN,SHERIDAN (RED LINE),40080,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.953775, -87.654929)"
30003,E,HARLEM (63RD-BOUND),HARLEM/LAKE,HARLEM/LAKE (GREEN LINE),40020,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.886848, -87.803176)"
30277,N,ADDISON (KIMBALL-BOUND),ADDISON,ADDISON (BROWN LINE),41440,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.947028, -87.674642)"
30255,N,BELMONT (HOWARD-BOUND),BELMONT,"BELMONT (RED, BROWN & PURPLE LINES)",41320,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.939751, -87.65338)"
30136,W,LARAMIE (HARLEM-BOUND),LARAMIE,LARAMIE (GREEN LINE),40700,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.887163, -87.754986)"
30249,N,KIMBALL (TERMINAL ARRIVAL),KIMBALL,KIMBALL (BROWN LINE),41290,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.967901, -87.713065)"
30191,N,69TH (HOWARD-BOUND),69TH,69TH (RED LINE),40990,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.768367, -87.625724)"
30050,E,STATE/LAKE (INNER LOOP),STATE/LAKE,"STATE/LAKE (BROWN, GREEN, ORANGE, PINK & PURPLE LINES)",40260,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"(41.88574, -87.627835)"
30153,N,MONROE (O'HARE-BOUND),MONROE,MONROE (BLUE LINE),40790,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.880703, -87.629378)"
30040,E,DAMEN (LOOP-BOUND),DAMEN,DAMEN (PINK LINE),40210,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(41.854517, -87.675975)"
30179,E,PULASKI (O'HARE-BOUND),PULASKI,PULASKI (BLUE LINE),40920,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.873797, -87.725663)"
30186,S,PULASKI (MIDWAY-BOUND),PULASKI,PULASKI (ORANGE LINE),40960,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.799756, -87.724493)"
30213,N,35-BRONZEVILLE-IIT (HARLEM-BOUND),35TH-BRONZEVILLE-IIT,35TH-BRONZEVILLE-IIT (GREEN LINE),41120,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.831677, -87.625826)"
30144,W,WESTERN (54TH/CERMAK-BOUND),WESTERN,WESTERN (PINK LINE),40740,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(41.854225, -87.685129)"
30235,N,FULLERTON (KIMBALL-LINDEN-BOUND),FULLERTON,"FULLERTON (RED, BROWN & PURPLE LINES)",41220,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"(41.925051, -87.652866)"
30148,S,GRANVILLE (95TH-BOUND),GRANVILLE,GRANVILLE (RED LINE),40760,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.993664, -87.659202)"
30071,S,SOUTHPORT (LOOP-BOUND),SOUTHPORT,SOUTHPORT (BROWN LINE),40360,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.943744, -87.663619)"
30280,S,CHICAGO (95TH-BOUND),CHICAGO,CHICAGO (RED LINE),41450,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.896671, -87.628176)"
30031,W,LASALLE/VAN BUREN (INNER LOOP),LASALLE/VAN BUREN,"LASALLE/VAN BUREN (BROWN, ORANGE, PURPLE & PINK LINES)",40160,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"(41.8768, -87.631739)"
30222,W,CLINTON (HARLEM-54TH/CERMAK-BOUND),CLINTON,CLINTON (GREEN & PINK LINES),41160,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(41.885678, -87.641782)"
30142,S,WASHINGTON/WELLS (OUTER LOOP),WASHINGTON/WELLS,"WASHINGTON/WELLS (BROWN, ORANGE, PURPLE & PINK LINES)",40730,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.882695, -87.63378)"
30224,S,GARFIELD (95TH-BOUND),GARFIELD,GARFIELD (RED LINE),41170,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.79542, -87.631157)"
30244,W,AUSTIN (HARLEM-BOUND),AUSTIN,AUSTIN (GREEN LINE),41260,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.887293, -87.774135)"
30113,E,54TH/CERMAK (LOOP-BOUND),54TH/CERMAK,54TH/CERMAK (PINK LINE),40580,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(41.85177331, -87.75669201)"
30282,S,IRVING PARK (LOOP-BOUND),IRVING PARK,IRVING PARK (BROWN LINE),41460,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.954521, -87.674868)"
30197,N,LOGAN SQUARE (O'HARE-BOUND),LOGAN SQUARE,LOGAN SQUARE (BLUE LINE),41020,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.929728, -87.708541)"
30152,W,CENTRAL PARK (54TH/CERMAK-BOUND),CENTRAL PARK,CENTRAL PARK (PINK LINE),40780,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(41.853839, -87.714842)"
30087,W,CALIFORNIA (54TH/CERMAK-BOUND),CALIFORNIA,CALIFORNIA (PINK LINE),40440,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(41.854109, -87.694774)"
30201,E,KEDZIE (LOOP-BOUND),KEDZIE,KEDZIE (PINK LINE),41040,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(41.853964, -87.705408)"
30069,W,UIC-HALSTED (FOREST PK-BOUND),UIC-HALSTED,UIC-HALSTED (BLUE LINE),40350,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.875474, -87.649707)"
30074,E,CLARK/LAKE (INNER LOOP),CLARK/LAKE,"CLARK/LAKE (BLUE, BROWN, GREEN, ORANGE, PURPLE & PINK LINES)",40380,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"(41.885737, -87.630886)"
30133,N,DEMPSTER (LINDEN-BOUND),DEMPSTER,DEMPSTER (PURPLE LINE),40690,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"(42.041655, -87.681602)"
30081,S,ROOSEVELT (MIDWAY-63RD-BOUND),ROOSEVELT,"ROOSEVELT (RED, ORANGE & GREEN LINES)",41400,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"(41.867405, -87.62659)"
30034,E,OAK PARK (O'HARE-BOUND),OAK PARK,OAK PARK (BLUE LINE),40180,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.872108, -87.791602)"
30168,S,FRANCISCO (LOOP-BOUND),FRANCISCO,FRANCISCO (BROWN LINE),40870,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.966046, -87.701644)"
30009,W,CICERO (HARLEM-BOUND),CICERO,CICERO (GREEN LINE),40480,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.886519, -87.744698)"
30259,N,MONTROSE (O'HARE-BOUND),MONTROSE,MONTROSE (BLUE LINE),41330,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.961539, -87.743574)"
30125,N,NORTH/CLYBOURN (HOWARD-BOUND),NORTH/CLYBOURN,NORTH/CLYBOURN (RED LINE),40650,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.910655, -87.649177)"
30172,S,O'HARE (FOREST PK-BOUND),O'HARE,O'HARE (BLUE LINE),40890,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.97766526, -87.90422307)"
30045,S,CUMBERLAND (FOREST PK-BOUND),CUMBERLAND,CUMBERLAND (BLUE LINE),40230,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.984246, -87.838028)"
